log regularization parameter,Population risk,Empirical risk,Risk bound,Bayes risk,Distribution
-2.5,0.6577887269744853,3.107353660714974e-05,2.149548668915173,0.26717136965212185,Gaussian
-2.5,0.5101017402885669,2.0669039032739577e-05,0.9089271303300733,0.26717136965212185,Gaussian
-2.5,0.5729847675809991,2.1930384090355155e-05,1.3471158767902567,0.26717136965212185,Gaussian
-2.5,0.6993813791383409,2.772176179651225e-05,1.5233768093168996,0.26717136965212185,Gaussian
-2.5,0.7307004677913481,2.5505402966773503e-05,1.7766816063441424,0.26717136965212185,Gaussian
-2.5,0.49752676248411826,2.595495813987365e-05,0.9417627772379857,0.26717136965212185,Gaussian
-2.5,0.5539428422985274,2.377667412539704e-05,1.1458935271932105,0.26717136965212185,Gaussian
-2.5,0.5844352292772577,2.0618190352611147e-05,1.148070954386594,0.26717136965212185,Gaussian
-2.5,0.8596575130247888,3.752805876964856e-05,2.549888417969433,0.26717136965212185,Gaussian
-2.5,0.6076671232595143,2.4400650475921225e-05,1.9242770390133466,0.26717136965212185,Gaussian
-2.5,0.5236239015776483,2.6321124254272867e-05,0.9303195814761475,0.26717136965212185,Gaussian
-2.5,0.5233047017434942,2.208647601776036e-05,1.2316447045260366,0.26717136965212185,Gaussian
-2.5,0.7109781282430853,2.7934562763145638e-05,1.8324653871890022,0.26717136965212185,Gaussian
-2.5,0.5675987595808032,2.326434967249563e-05,1.3826605290807283,0.26717136965212185,Gaussian
-2.5,0.7252277864705268,2.6602872753014088e-05,1.6711982909000698,0.26717136965212185,Gaussian
-2.5,0.576308563559118,2.9066464391117977e-05,1.6368489576716163,0.26717136965212185,Gaussian
-2.5,0.5354268540890562,1.9427541126717175e-05,0.9549085010070909,0.26717136965212185,Gaussian
-2.5,0.647273382667999,2.1981735435158937e-05,1.7403499579841009,0.26717136965212185,Gaussian
-2.5,0.5711122317724486,1.9865467122621746e-05,1.3871340671780275,0.26717136965212185,Gaussian
-2.5,0.8869403308768533,4.0068512547810716e-05,3.2592437081688934,0.26717136965212185,Gaussian
-2.5,0.9666964654497123,3.209278275699334e-05,3.2726718018425807,0.26717136965212185,Gaussian
-2.5,0.44213499859940475,1.9391512489013678e-05,0.6282747912475632,0.26717136965212185,Gaussian
-2.5,0.6375286618676397,3.193365939851588e-05,1.8704555915149064,0.26717136965212185,Gaussian
-2.5,0.7425006901435754,3.1559108326326385e-05,2.1765265954898143,0.26717136965212185,Gaussian
-2.5,0.6674198622100325,2.7860924094948346e-05,1.6958693813422443,0.26717136965212185,Gaussian
-2.5,0.6993698553078526,2.6770659644374896e-05,1.8335146640834372,0.26717136965212185,Gaussian
-2.5,0.5253176525323388,2.1615083685081704e-05,1.2372727986710599,0.26717136965212185,Gaussian
-2.5,0.6359500494300082,2.4504947043680166e-05,1.625703110800459,0.26717136965212185,Gaussian
-2.5,0.5063663913827345,2.088032951810031e-05,1.2661924235298252,0.26717136965212185,Gaussian
-2.5,0.5273734299538013,2.757756822548924e-05,1.4078768112632136,0.26717136965212185,Gaussian
-2.5,0.7958205707332885,2.409362580897836e-05,1.7647811752626266,0.26717136965212185,Gaussian
-2.5,0.8013689507752958,3.445042603756969e-05,2.2003268444434694,0.26717136965212185,Gaussian
-2.5,0.5203063479422563,1.751530931780675e-05,1.1948000610767078,0.26717136965212185,Gaussian
-2.5,0.7013809239226957,3.4869695325125495e-05,2.309787912622694,0.26717136965212185,Gaussian
-2.5,0.6227545218551339,3.181230729430286e-05,1.8243170339267971,0.26717136965212185,Gaussian
-2.5,0.5526873692863126,2.422443768712909e-05,1.0370566908952747,0.26717136965212185,Gaussian
-2.5,0.9777537978807915,3.305668273074112e-05,2.908917800583326,0.26717136965212185,Gaussian
-2.5,0.664243252705731,3.216218916102186e-05,1.8405277093052737,0.26717136965212185,Gaussian
-2.5,0.6869842918490342,3.368510596786549e-05,1.7560136813395586,0.26717136965212185,Gaussian
-2.5,0.46914071863050705,1.6823398564818056e-05,0.8472673223305521,0.26717136965212185,Gaussian
-2.5,0.5428951198146129,1.8934184686689443e-05,0.8576102681406916,0.26717136965212185,Gaussian
-2.5,0.4975575935277849,2.349570124347903e-05,1.0598470077647746,0.26717136965212185,Gaussian
-2.5,0.626759010613766,2.392079370582619e-05,1.5223135826231393,0.26717136965212185,Gaussian
-2.5,0.5296924441592484,1.8679028071028227e-05,0.8087301740349698,0.26717136965212185,Gaussian
-2.5,0.8532917313492948,2.79147373472119e-05,2.4466913328667252,0.26717136965212185,Gaussian
-2.5,0.6013185464325784,2.8614785324098236e-05,1.8179734576076776,0.26717136965212185,Gaussian
-2.5,0.589830071717164,1.78000477720379e-05,1.2013363055501307,0.26717136965212185,Gaussian
-2.5,0.6389599301076198,2.4534342686496004e-05,1.6851094390808066,0.26717136965212185,Gaussian
-2.5,0.52526887314864,2.531380295681875e-05,1.3040944374859738,0.26717136965212185,Gaussian
-2.5,0.6357445690744498,2.0618103639011806e-05,1.26244189224445,0.26717136965212185,Gaussian
-2.142857142857143,0.6363862811044202,6.247028181805307e-05,2.021755008649793,0.26717136965212185,Gaussian
-2.142857142857143,0.47952450444358985,4.2802956044283854e-05,0.8941365175761484,0.26717136965212185,Gaussian
-2.142857142857143,0.6001662289301324,4.01475199373392e-05,1.2669014374139775,0.26717136965212185,Gaussian
-2.142857142857143,0.6806999366742195,5.6977569255619334e-05,1.5060991062840734,0.26717136965212185,Gaussian
-2.142857142857143,0.7115444351348972,5.327600130644371e-05,1.7569108086566536,0.26717136965212185,Gaussian
-2.142857142857143,0.5095151802051578,5.191232266018625e-05,0.8858084123267227,0.26717136965212185,Gaussian
-2.142857142857143,0.5177916843950061,5.149436350510004e-05,0.9591455934458355,0.26717136965212185,Gaussian
-2.142857142857143,0.5785633568043554,4.556882801772663e-05,1.1376475548906484,0.26717136965212185,Gaussian
-2.142857142857143,0.8158682216282599,7.13493971338238e-05,2.507643529385417,0.26717136965212185,Gaussian
-2.142857142857143,0.6209164592748396,5.0767021912242945e-05,1.8928643087309818,0.26717136965212185,Gaussian
-2.142857142857143,0.5150753445934816,5.284330008558217e-05,0.8709681146036272,0.26717136965212185,Gaussian
-2.142857142857143,0.530042297192003,4.4540669215205594e-05,1.2091751325932112,0.26717136965212185,Gaussian
-2.142857142857143,0.6948386554613478,5.569645135936449e-05,1.760212519080381,0.26717136965212185,Gaussian
-2.142857142857143,0.544159389563853,4.6303338425198313e-05,1.3565330258862047,0.26717136965212185,Gaussian
-2.142857142857143,0.7051293025867119,5.413188764786505e-05,1.6390630030735998,0.26717136965212185,Gaussian
-2.142857142857143,0.542167416460129,5.53240963136937e-05,1.5823911930577896,0.26717136965212185,Gaussian
-2.142857142857143,0.5261004885956522,3.899392721885046e-05,0.9485697467873286,0.26717136965212185,Gaussian
-2.142857142857143,0.6159439638797454,4.602981233199268e-05,1.7034682547473665,0.26717136965212185,Gaussian
-2.142857142857143,0.5591033797278374,4.3049676377714546e-05,1.2928378321458038,0.26717136965212185,Gaussian
-2.142857142857143,0.90607915774596,8.443339085308768e-05,3.1768457356848105,0.26717136965212185,Gaussian
-2.142857142857143,0.8047288082196068,5.9415309264644194e-05,2.8393589148974843,0.26717136965212185,Gaussian
-2.142857142857143,0.4393465463991487,3.291241421060613e-05,0.6121549892472461,0.26717136965212185,Gaussian
-2.142857142857143,0.614561060207197,6.429116278900507e-05,1.833492535830777,0.26717136965212185,Gaussian
-2.142857142857143,0.6909905731828723,6.33627484919499e-05,2.0785314618413357,0.26717136965212185,Gaussian
-2.142857142857143,0.6605283567332785,5.0252661892139485e-05,1.6842909542630222,0.26717136965212185,Gaussian
-2.142857142857143,0.6660322576214126,5.4814579919046656e-05,1.736463482494968,0.26717136965212185,Gaussian
-2.142857142857143,0.49809591406063936,3.995231299201875e-05,1.1088542953514537,0.26717136965212185,Gaussian
-2.142857142857143,0.6299111972432222,4.3182100423858635e-05,1.5594183981597378,0.26717136965212185,Gaussian
-2.142857142857143,0.5043510812315947,4.2400229647277554e-05,1.2351430176583877,0.26717136965212185,Gaussian
-2.142857142857143,0.5054717522248183,5.120389926805751e-05,1.3055976116051713,0.26717136965212185,Gaussian
-2.142857142857143,0.788146529514989,4.926098937263012e-05,1.7087869124407369,0.26717136965212185,Gaussian
-2.142857142857143,0.8301799183638519,7.111437107388459e-05,2.146865874122862,0.26717136965212185,Gaussian
-2.142857142857143,0.5170141176788395,3.3501108915850754e-05,1.1635349405957558,0.26717136965212185,Gaussian
-2.142857142857143,0.6807648958857375,6.829418133207591e-05,2.157442401026414,0.26717136965212185,Gaussian
-2.142857142857143,0.6354275682252454,6.184102808314173e-05,1.9213050073453657,0.26717136965212185,Gaussian
-2.142857142857143,0.5424097707216201,4.8256742024688906e-05,0.9835551894599847,0.26717136965212185,Gaussian
-2.142857142857143,0.9472710978885789,5.544040286299502e-05,2.825285466060129,0.26717136965212185,Gaussian
-2.142857142857143,0.6578370013248026,5.567052146668699e-05,1.7800259863960939,0.26717136965212185,Gaussian
-2.142857142857143,0.6582549887489122,5.701953900305562e-05,1.7230329700332057,0.26717136965212185,Gaussian
-2.142857142857143,0.4696193592462423,3.342200592898236e-05,0.8130075612759563,0.26717136965212185,Gaussian
-2.142857142857143,0.5329999769198583,3.835489980131571e-05,0.8328705924498534,0.26717136965212185,Gaussian
-2.142857142857143,0.48847868779355474,4.761043001725052e-05,1.022765515234274,0.26717136965212185,Gaussian
-2.142857142857143,0.6369164147750375,5.070248766716793e-05,1.4685796311978097,0.26717136965212185,Gaussian
-2.142857142857143,0.5311499772735118,3.7538441179389244e-05,0.7925037038082849,0.26717136965212185,Gaussian
-2.142857142857143,0.8289557450902477,5.6881563338866427e-05,2.38981974586339,0.26717136965212185,Gaussian
-2.142857142857143,0.5487015836760537,5.124782380293983e-05,1.6471270641287106,0.26717136965212185,Gaussian
-2.142857142857143,0.5700721260002604,3.390699895181297e-05,1.1932833966882883,0.26717136965212185,Gaussian
-2.142857142857143,0.6789849756091053,5.2166312266113244e-05,1.6854473354417734,0.26717136965212185,Gaussian
-2.142857142857143,0.5126944074308539,5.048711317879773e-05,1.200592185473035,0.26717136965212185,Gaussian
-2.142857142857143,0.6172669431689325,4.555420715327549e-05,1.2409847063052095,0.26717136965212185,Gaussian
-1.7857142857142856,0.613009391283388,0.00012812706154330817,1.8754156790327012,0.26717136965212185,Gaussian
-1.7857142857142856,0.503457146693799,8.439082799913632e-05,0.8872317628250164,0.26717136965212185,Gaussian
-1.7857142857142856,0.5940013796879583,8.626755526390627e-05,1.2819630984249686,0.26717136965212185,Gaussian
-1.7857142857142856,0.6637509316743428,0.00010984414088959383,1.431352243307338,0.26717136965212185,Gaussian
-1.7857142857142856,0.7262368862481945,0.0001060990788686978,1.7463860454488953,0.26717136965212185,Gaussian
-1.7857142857142856,0.5121067521777554,9.902871821442462e-05,0.928986951372747,0.26717136965212185,Gaussian
-1.7857142857142856,0.4928241482383366,9.559428780089642e-05,0.9854506475242535,0.26717136965212185,Gaussian
-1.7857142857142856,0.5886688686788579,8.960841751029488e-05,1.0892584612084315,0.26717136965212185,Gaussian
-1.7857142857142856,0.8237764373526685,0.00014611934027856574,2.4845948923810766,0.26717136965212185,Gaussian
-1.7857142857142856,0.6341616913124517,9.993107087892768e-05,1.8345624464616674,0.26717136965212185,Gaussian
-1.7857142857142856,0.5142469741745416,0.00010695706792580497,0.8379162919468681,0.26717136965212185,Gaussian
-1.7857142857142856,0.529226401923591,8.498883428064285e-05,1.1946770766999888,0.26717136965212185,Gaussian
-1.7857142857142856,0.6400437509193185,9.917968052748836e-05,1.5874698594330476,0.26717136965212185,Gaussian
-1.7857142857142856,0.5541559941649756,9.2842373985163e-05,1.331973579419115,0.26717136965212185,Gaussian
-1.7857142857142856,0.6831022640491081,0.00011119978696395444,1.5911959089975927,0.26717136965212185,Gaussian
-1.7857142857142856,0.5258194420834909,0.00011929638222150788,1.535084615774113,0.26717136965212185,Gaussian
