log regularization parameter,Population risk,Empirical risk,Risk bound,Bayes risk,Distribution
-12.692307692307693,1.3572815064938566,5.578642484793814e-09,42669.670666838,0.26717136965212185,Gaussian
-12.692307692307693,1.4384786306045003,3.0890176567550946e-09,39894.53222773945,0.26717136965212185,Gaussian
-12.692307692307693,1.5317190378279473,3.434191132718034e-09,39611.91080679488,0.26717136965212185,Gaussian
-12.692307692307693,1.3604113880683837,2.314649013899896e-09,43147.05634516573,0.26717136965212185,Gaussian
-12.692307692307693,1.4170261974474212,2.7479244433606695e-09,40980.40784540773,0.26717136965212185,Gaussian
-12.692307692307693,1.358492739438915,3.5578018132317995e-09,54682.162370813,0.26717136965212185,Gaussian
-12.692307692307693,1.3928417593844569,4.584950458045736e-09,48878.75115332396,0.26717136965212185,Gaussian
-12.692307692307693,1.401630327317309,4.008102502079391e-09,52428.29458824293,0.26717136965212185,Gaussian
-12.692307692307693,1.3236570855011853,4.162523961859848e-09,39554.33169575492,0.26717136965212185,Gaussian
-12.692307692307693,1.3482315977266102,3.7457580397082146e-09,34325.00951653727,0.26717136965212185,Gaussian
-12.692307692307693,1.4110272222937859,3.1458396244070635e-09,39314.43008064168,0.26717136965212185,Gaussian
-12.692307692307693,1.3641614089558916,4.152905251889095e-09,61474.7198932438,0.26717136965212185,Gaussian
-12.692307692307693,1.3463373314883877,3.62558847838034e-09,57399.14347840475,0.26717136965212185,Gaussian
-12.692307692307693,1.442008431639386,2.4985436021491904e-09,58320.82121793606,0.26717136965212185,Gaussian
-12.692307692307693,1.3060024311560599,3.646933637638059e-09,61863.517289982236,0.26717136965212185,Gaussian
-12.692307692307693,1.3408474534490975,3.949268285092274e-09,44682.053822392016,0.26717136965212185,Gaussian
-12.692307692307693,1.391186948911781,4.6195769097027576e-09,50187.288262702314,0.26717136965212185,Gaussian
-12.692307692307693,1.4297557059347634,4.180721840076535e-09,49586.32904306154,0.26717136965212185,Gaussian
-12.692307692307693,1.4298597537387028,5.575556384483677e-09,62728.24259046553,0.26717136965212185,Gaussian
-12.692307692307693,1.4632036248650628,2.7439947108003963e-09,44806.83281558953,0.26717136965212185,Gaussian
-12.692307692307693,1.4149614735027172,4.837692950567921e-09,63448.81279697614,0.26717136965212185,Gaussian
-12.692307692307693,1.4538615602979492,4.528470966458913e-09,67475.5536816998,0.26717136965212185,Gaussian
-12.692307692307693,1.3603617634993574,3.4569613625393538e-09,54865.869187598546,0.26717136965212185,Gaussian
-12.692307692307693,1.4882188893605892,3.3612942756717333e-09,70677.6921459061,0.26717136965212185,Gaussian
-12.692307692307693,1.4577756574563847,2.7022417301636155e-09,42229.69093477049,0.26717136965212185,Gaussian
-12.692307692307693,1.3524734170226635,5.29563468968424e-09,45817.32319131605,0.26717136965212185,Gaussian
-12.692307692307693,1.3992579647166548,2.8057340359347818e-09,51346.25333030038,0.26717136965212185,Gaussian
-12.692307692307693,1.3731076658202856,6.064688383093228e-09,66003.82842742179,0.26717136965212185,Gaussian
-12.692307692307693,1.2910837638564894,5.066010871239381e-09,48946.663178055875,0.26717136965212185,Gaussian
-12.692307692307693,1.3608854925359304,4.861450608001243e-09,62903.68207471113,0.26717136965212185,Gaussian
-12.692307692307693,1.3672514923923922,4.612784733144825e-09,33982.21702672837,0.26717136965212185,Gaussian
-12.692307692307693,1.299154046156051,3.0133702737397324e-09,40264.68222802021,0.26717136965212185,Gaussian
-12.692307692307693,1.3672396221998344,4.328932775334539e-09,50064.14559392534,0.26717136965212185,Gaussian
-12.692307692307693,1.3716287092583748,4.721413701693399e-09,45313.19076023899,0.26717136965212185,Gaussian
-12.692307692307693,1.5019501099210826,4.58870127404319e-09,38462.78836952737,0.26717136965212185,Gaussian
-12.692307692307693,1.4302978201115975,3.3438803854798415e-09,66710.1669636278,0.26717136965212185,Gaussian
-12.692307692307693,1.3327009592132752,4.654703765854856e-09,45115.45149575261,0.26717136965212185,Gaussian
-12.692307692307693,1.4058263674841665,3.669340357204118e-09,56331.49577992969,0.26717136965212185,Gaussian
-12.692307692307693,1.4329131857713484,4.661097150534468e-09,49116.950690792444,0.26717136965212185,Gaussian
-12.692307692307693,1.3565235695583528,5.747395020956499e-09,73616.54588512043,0.26717136965212185,Gaussian
-12.692307692307693,1.3952568962931018,3.1347821716306354e-09,45003.135377438935,0.26717136965212185,Gaussian
-12.692307692307693,1.35671668969287,4.034190729334338e-09,42276.97676422304,0.26717136965212185,Gaussian
-12.692307692307693,1.3701531543358292,3.436879043343728e-09,49268.60121836093,0.26717136965212185,Gaussian
-12.692307692307693,1.3863309878341266,4.0281497443099175e-09,63798.28865082405,0.26717136965212185,Gaussian
-12.692307692307693,1.417329707816823,3.009159291871612e-09,69724.85448982025,0.26717136965212185,Gaussian
-12.692307692307693,1.377197747374725,4.270243856237566e-09,79405.07562165978,0.26717136965212185,Gaussian
-12.692307692307693,1.4183531777150695,4.167863690105052e-09,44573.66676448376,0.26717136965212185,Gaussian
-12.692307692307693,1.375985127355019,3.1549878985618107e-09,50498.50971056593,0.26717136965212185,Gaussian
-12.692307692307693,1.337197698019645,3.998276290358083e-09,59426.154599031834,0.26717136965212185,Gaussian
-12.692307692307693,1.376467388740159,3.0513778338563287e-09,43739.48632402057,0.26717136965212185,Gaussian
-12.115384615384617,1.2352181467506052,7.4397170920352995e-09,16121.900337110548,0.26717136965212185,Gaussian
-12.115384615384617,1.2616003049694888,7.09548890405588e-09,18788.783306320373,0.26717136965212185,Gaussian
-12.115384615384617,1.4062359266269036,1.1356317628884293e-08,20794.075426141775,0.26717136965212185,Gaussian
-12.115384615384617,1.2356756013247054,6.640667364209579e-09,22255.099290209095,0.26717136965212185,Gaussian
-12.115384615384617,1.2569318433018621,6.758403821340579e-09,16740.066885242824,0.26717136965212185,Gaussian
-12.115384615384617,1.2161039745083972,9.86910202314466e-09,26252.792999517387,0.26717136965212185,Gaussian
-12.115384615384617,1.2626969722487316,1.0271590977954157e-08,25060.275716054613,0.26717136965212185,Gaussian
-12.115384615384617,1.249013353845751,9.17629508787518e-09,25789.90868143632,0.26717136965212185,Gaussian
-12.115384615384617,1.1673547097493149,9.112899933920973e-09,17172.222755759467,0.26717136965212185,Gaussian
-12.115384615384617,1.1786397988518524,8.397630142883216e-09,16057.753329292456,0.26717136965212185,Gaussian
-12.115384615384617,1.2691949049074214,6.763476801966589e-09,17041.28569915934,0.26717136965212185,Gaussian
-12.115384615384617,1.1850649335192014,7.258874361820833e-09,25346.46709045848,0.26717136965212185,Gaussian
-12.115384615384617,1.1888693250590858,9.236957688680864e-09,23460.00157043554,0.26717136965212185,Gaussian
-12.115384615384617,1.3116957075059046,6.317992296477357e-09,25952.190816112445,0.26717136965212185,Gaussian
