log regularization parameter,Population risk,Empirical risk,Risk bound,Bayes risk,Distribution
-3.1578947368421053,0.30687254503757155,5.730143109521759e-06,0.346310519790921,0.26717136965212185,Gaussian
-3.1578947368421053,0.31305868037217005,6.5684558663702395e-06,0.38506626542743116,0.26717136965212185,Gaussian
-3.1578947368421053,0.308157486738089,5.313257672477645e-06,0.31940968928880564,0.26717136965212185,Gaussian
-3.1578947368421053,0.3401891176427367,8.719212849175069e-06,0.49944944661947516,0.26717136965212185,Gaussian
-3.1578947368421053,0.30557785006831906,3.069472702636746e-06,0.22020720392829018,0.26717136965212185,Gaussian
-3.1578947368421053,0.31558837407564416,6.4049917346362695e-06,0.3754518375477699,0.26717136965212185,Gaussian
-3.1578947368421053,0.2960853492944181,4.791830955368911e-06,0.3066726666988582,0.26717136965212185,Gaussian
-3.1578947368421053,0.29068722501433497,4.030309139933341e-06,0.2718096980845996,0.26717136965212185,Gaussian
-3.1578947368421053,0.31991614253064543,8.501554237736028e-06,0.47123820768501307,0.26717136965212185,Gaussian
-3.1578947368421053,0.3288141179693468,6.932021507908814e-06,0.3982277836856961,0.26717136965212185,Gaussian
-3.1578947368421053,0.29542824531783557,4.982491634028337e-06,0.32237936884937474,0.26717136965212185,Gaussian
-3.1578947368421053,0.3132435109297162,6.564570407645076e-06,0.40316269861147863,0.26717136965212185,Gaussian
-3.1578947368421053,0.3110047531372978,6.0651926580116215e-06,0.3545644916682905,0.26717136965212185,Gaussian
-3.1578947368421053,0.31330711937344985,5.7545043275177386e-06,0.3558116361562536,0.26717136965212185,Gaussian
-3.1578947368421053,0.3192824579994101,5.0242730699078185e-06,0.31586159847599077,0.26717136965212185,Gaussian
-3.1578947368421053,0.3067869822185116,5.8947691289835794e-06,0.35402750794278215,0.26717136965212185,Gaussian
-3.1578947368421053,0.31695888678900536,7.39802240055817e-06,0.43385235807408806,0.26717136965212185,Gaussian
-3.1578947368421053,0.2998734470380016,4.0632519249625625e-06,0.2802612416811104,0.26717136965212185,Gaussian
-3.1578947368421053,0.3089241238539888,6.0401221303976e-06,0.36384380438442765,0.26717136965212185,Gaussian
-3.1578947368421053,0.32062307743545854,6.317759557053824e-06,0.38587649142982294,0.26717136965212185,Gaussian
-3.1578947368421053,0.2929827606698022,3.7351737882729526e-06,0.26404353537369674,0.26717136965212185,Gaussian
-3.1578947368421053,0.29727500516649513,4.253739195777747e-06,0.28403152628966716,0.26717136965212185,Gaussian
-3.1578947368421053,0.3328848070212905,6.099446665043618e-06,0.36208367115456247,0.26717136965212185,Gaussian
-3.1578947368421053,0.3171348558192698,5.292096704085775e-06,0.3279655202595907,0.26717136965212185,Gaussian
-3.1578947368421053,0.3098317761541168,5.1525782365758035e-06,0.3203461666469225,0.26717136965212185,Gaussian
-3.1578947368421053,0.3046108995001329,5.913115705182841e-06,0.3764030172861099,0.26717136965212185,Gaussian
-3.1578947368421053,0.3219337604171071,7.1186526052887925e-06,0.4120791954316515,0.26717136965212185,Gaussian
-3.1578947368421053,0.31750789396466544,6.959976148461448e-06,0.42895499693681544,0.26717136965212185,Gaussian
-3.1578947368421053,0.3202008973833209,5.3910702395434784e-06,0.3276256836880428,0.26717136965212185,Gaussian
-3.1578947368421053,0.3070979503282666,4.783239397103273e-06,0.31519610348959115,0.26717136965212185,Gaussian
-3.1578947368421053,0.31992881046110666,4.658876816180437e-06,0.2935832131066155,0.26717136965212185,Gaussian
-3.1578947368421053,0.30842590506846457,5.400846192113928e-06,0.3483083210744677,0.26717136965212185,Gaussian
-3.1578947368421053,0.3079124620487921,3.907506665443916e-06,0.2705439310828784,0.26717136965212185,Gaussian
-3.1578947368421053,0.3064585557109379,4.690995753891596e-06,0.3106121961351525,0.26717136965212185,Gaussian
-3.1578947368421053,0.3100725967275523,5.448225564204751e-06,0.3397526012239089,0.26717136965212185,Gaussian
-3.1578947368421053,0.32969610303920327,4.3432551517036456e-06,0.2885810946658365,0.26717136965212185,Gaussian
-3.1578947368421053,0.3339584322539721,5.122760835715074e-06,0.3160651032348745,0.26717136965212185,Gaussian
-3.1578947368421053,0.2936739304805271,5.097881754576367e-06,0.314997371009079,0.26717136965212185,Gaussian
-3.1578947368421053,0.31150755012075493,7.2890164047839525e-06,0.4277102737948722,0.26717136965212185,Gaussian
-3.1578947368421053,0.29244935393734006,3.4131938430437035e-06,0.24398978802520577,0.26717136965212185,Gaussian
-3.1578947368421053,0.3227445159490953,6.873155345610572e-06,0.4065748807718748,0.26717136965212185,Gaussian
-3.1578947368421053,0.33049168312797744,5.70939249039308e-06,0.3430850814363288,0.26717136965212185,Gaussian
-3.1578947368421053,0.30325508401832973,5.094824080514718e-06,0.3015397623706177,0.26717136965212185,Gaussian
